retriever,indexing_variant,corpus_version,base_vignette_id,demographic_variant_id,difficulty_tier,gold_checklist_id,primary_distractor_id,selected_checklist_id,rank1_score,rank2_score,rank3_score,retrieval_top3_ids,rank1_minus_rank2_margin,retrieval_correct
all-mpnet-base-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.589428,0.567248,0.532684,GC-ANA | GC-ECZEMA-INFECT | GC-FPIES,0.022181,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,ASI_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-CHRONIC,0.623785,0.604055,0.593422,GC-URT-CHRONIC | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.019731,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,WHI_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.625934,0.616762,0.597321,GC-ANA | GC-IMMUNE-DYSREG | GC-ECZEMA-INFECT,0.009172,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,WHI_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.626333,0.604043,0.600919,GC-ANA | GC-IMMUNE-DYSREG | GC-ECZEMA-INFECT,0.02229,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,BLA_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.626585,0.606286,0.585614,GC-ANA | GC-IMMUNE-DYSREG | GC-FPIES,0.020298,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,BLA_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.625022,0.59849,0.592446,GC-ANA | GC-FPIES | GC-IMMUNE-DYSREG,0.026532,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,HIS_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.618192,0.603507,0.5819,GC-ANA | GC-IMMUNE-DYSREG | GC-FPIES,0.014685,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,HIS_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.618643,0.59348,0.589021,GC-ANA | GC-FPIES | GC-IMMUNE-DYSREG,0.025162,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,ASI_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.620013,0.600092,0.59387,GC-ANA | GC-IMMUNE-DYSREG | GC-HAE,0.019921,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.E,ASI_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-ANA,0.621357,0.601731,0.59909,GC-ANA | GC-HAE | GC-FPIES,0.019626,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.477214,0.442854,0.437948,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.03436,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.478109,0.431341,0.431243,GC-OAS | GC-URT-ACUTE | GC-URT-CHRONIC,0.046768,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,BLA_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.46042,0.452522,0.450334,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.007897,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,BLA_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.459865,0.438315,0.429646,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.021551,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,HIS_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.493471,0.468276,0.464349,GC-OAS | GC-ANA | GC-URT-CHRONIC,0.025195,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,HIS_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.496321,0.455201,0.45252,GC-OAS | GC-ANA | GC-URT-CHRONIC,0.041121,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,ASI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.487339,0.461606,0.457593,GC-OAS | GC-ANA | GC-URT-CHRONIC,0.025733,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,ASI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.491038,0.450708,0.449045,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.04033,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,WHI_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.558661,0.512623,0.467015,GC-ECZEMA-INFECT | GC-ANA | GC-ECZEMA-HERPETICUM,0.046037,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,WHI_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.558206,0.487132,0.463267,GC-ECZEMA-INFECT | GC-ANA | GC-HAE,0.071074,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,BLA_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.568719,0.533391,0.465447,GC-ECZEMA-INFECT | GC-ANA | GC-URT-CHRONIC,0.035327,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,BLA_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.56694,0.5077,0.46197,GC-ECZEMA-INFECT | GC-ANA | GC-HAE,0.05924,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,HIS_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.568424,0.526436,0.464362,GC-ECZEMA-INFECT | GC-ANA | GC-HAE,0.041987,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,HIS_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.569411,0.507645,0.469394,GC-ECZEMA-INFECT | GC-ANA | GC-HAE,0.061766,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,ASI_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.558767,0.541831,0.469006,GC-ECZEMA-INFECT | GC-ANA | GC-URT-CHRONIC,0.016937,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.2,ASI_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.563546,0.524835,0.472935,GC-ECZEMA-INFECT | GC-ANA | GC-HAE,0.038711,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.604878,0.596384,0.575258,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.008494,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,WHI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.591062,0.588419,0.555115,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.002643,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,BLA_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.609667,0.583272,0.5831,GC-URT-CHRONIC | GC-ANA | GC-OAS,0.026395,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,BLA_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.593544,0.573756,0.561731,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.019789,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,HIS_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.608079,0.607913,0.573454,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.000166,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,HIS_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.603221,0.596434,0.562195,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.006787,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,ASI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.610929,0.60082,0.587808,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.010109,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.3,ASI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.600188,0.594035,0.572644,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.006153,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,WHI_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.500983,0.475142,0.468463,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.025841,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,WHI_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.479837,0.464719,0.463388,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.015119,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,BLA_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.505584,0.474512,0.456458,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.031072,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,BLA_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.483726,0.463551,0.450225,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.020175,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,HIS_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.517385,0.474587,0.464432,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.042797,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,HIS_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.500727,0.464845,0.458999,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.035882,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,ASI_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.510191,0.469347,0.452143,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.040844,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A1.E,ASI_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.492366,0.463019,0.448372,GC-ANA | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.029347,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,WHI_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.448473,0.424229,0.379757,GC-INTOL | GC-FPIES | GC-OAS,0.024244,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,WHI_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.440058,0.422249,0.37644,GC-INTOL | GC-FPIES | GC-OAS,0.017809,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,BLA_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.466447,0.424343,0.378551,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.042104,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,BLA_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.453813,0.418978,0.363048,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.034835,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,HIS_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.504374,0.438483,0.431664,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.065891,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,HIS_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.495727,0.434402,0.41816,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.061325,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,ASI_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.48419,0.423867,0.399292,GC-INTOL | GC-FPIES | GC-OAS,0.060323,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.1,ASI_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.483606,0.424808,0.397438,GC-INTOL | GC-FPIES | GC-OAS,0.058798,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,WHI_F,standard,GC-INTOL,GC-IGE-FOOD,GC-OAS,0.372946,0.364952,0.361309,GC-OAS | GC-INTOL | GC-HAE,0.007994,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,WHI_M,standard,GC-INTOL,GC-IGE-FOOD,GC-OAS,0.368982,0.363177,0.361414,GC-OAS | GC-FPIES | GC-INTOL,0.005805,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,BLA_F,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.377434,0.359894,0.353782,GC-INTOL | GC-OAS | GC-HAE,0.01754,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,BLA_M,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.371874,0.358177,0.353941,GC-INTOL | GC-FPIES | GC-OAS,0.013697,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,HIS_F,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.398611,0.389846,0.359983,GC-INTOL | GC-OAS | GC-HAE,0.008765,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,HIS_M,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.393789,0.386854,0.362001,GC-INTOL | GC-OAS | GC-FPIES,0.006935,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,ASI_F,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.402645,0.401952,0.365809,GC-INTOL | GC-OAS | GC-HAE,0.000694,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.2,ASI_M,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.405329,0.399977,0.370239,GC-INTOL | GC-OAS | GC-HAE,0.005353,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,WHI_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.702518,0.445949,0.429875,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.256569,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,WHI_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.690806,0.446529,0.422489,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.244278,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,BLA_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.693324,0.451402,0.425975,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.241923,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,BLA_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.676625,0.449421,0.416614,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.227204,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,HIS_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.716982,0.455279,0.43646,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.261703,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,HIS_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.7062,0.455897,0.431229,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.250303,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,ASI_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.717097,0.44378,0.430262,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.273317,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.3,ASI_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.707498,0.445836,0.425051,GC-OAS | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.261662,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,WHI_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.436089,0.397465,0.396711,GC-FPIES | GC-OAS | GC-INTOL,0.038624,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,WHI_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.43463,0.392545,0.391717,GC-FPIES | GC-OAS | GC-INTOL,0.042084,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,BLA_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.435655,0.407415,0.389035,GC-FPIES | GC-INTOL | GC-OAS,0.028241,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,BLA_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.429519,0.397903,0.380007,GC-FPIES | GC-INTOL | GC-OAS,0.031616,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,HIS_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.447829,0.432878,0.410584,GC-FPIES | GC-INTOL | GC-OAS,0.014951,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,HIS_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.444156,0.427648,0.407477,GC-FPIES | GC-INTOL | GC-OAS,0.016508,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,ASI_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.443283,0.429626,0.418961,GC-FPIES | GC-INTOL | GC-OAS,0.013656,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A2.E,ASI_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.441346,0.427266,0.414471,GC-FPIES | GC-INTOL | GC-OAS,0.014079,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,WHI_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.590629,0.509531,0.487172,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.081098,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,WHI_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.568867,0.510772,0.487103,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.058095,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,BLA_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.585136,0.505282,0.48536,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.079854,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,BLA_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.562864,0.505264,0.484444,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.057601,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,HIS_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.597388,0.52125,0.505683,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-DRUG-IMMEDIATE,0.076138,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,HIS_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.579333,0.519784,0.498126,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-DRUG-IMMEDIATE,0.059549,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,ASI_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.598637,0.521694,0.488307,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.076943,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.1,ASI_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,0.577432,0.522867,0.489235,GC-PCN-DELABEL | GC-AUTOINFLAM | GC-AB-DEF,0.054564,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,WHI_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.532659,0.487049,0.485157,GC-DRUG-IMMEDIATE | GC-ANGIO-HISTAMINE | GC-ANA,0.04561,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,WHI_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.522726,0.502654,0.468466,GC-DRUG-IMMEDIATE | GC-ANGIO-HISTAMINE | GC-ANA,0.020072,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,BLA_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.531871,0.493593,0.484803,GC-DRUG-IMMEDIATE | GC-ANA | GC-ANGIO-HISTAMINE,0.038278,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,BLA_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.521738,0.501408,0.476338,GC-DRUG-IMMEDIATE | GC-ANGIO-HISTAMINE | GC-ANA,0.02033,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,HIS_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.553437,0.506431,0.499167,GC-DRUG-IMMEDIATE | GC-ANA | GC-ANGIO-HISTAMINE,0.047006,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,HIS_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.545509,0.508354,0.49415,GC-DRUG-IMMEDIATE | GC-ANGIO-HISTAMINE | GC-ANA,0.037155,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,ASI_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.541297,0.502356,0.495892,GC-DRUG-IMMEDIATE | GC-ANA | GC-ANGIO-HISTAMINE,0.038941,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.2,ASI_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.534251,0.511821,0.488812,GC-DRUG-IMMEDIATE | GC-ANGIO-HISTAMINE | GC-ANA,0.02243,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,WHI_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.566837,0.468565,0.443736,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.098272,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,WHI_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.548122,0.471032,0.449964,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.07709,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,BLA_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.557314,0.450111,0.444752,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.107203,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,BLA_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.537176,0.451948,0.450744,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.085228,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,HIS_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.574321,0.487389,0.458051,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.086932,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,HIS_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.553576,0.488047,0.463494,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.06553,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,ASI_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.575784,0.4689,0.460605,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.106884,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.3,ASI_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-PCN-DELABEL,0.557477,0.470468,0.468287,GC-PCN-DELABEL | GC-ECZEMA-HERPETICUM | GC-SCAR,0.087008,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,WHI_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.509706,0.507575,0.490588,GC-SCAR | GC-AUTOINFLAM | GC-PCN-DELABEL,0.002131,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,WHI_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-AUTOINFLAM,0.518943,0.512256,0.475285,GC-AUTOINFLAM | GC-SCAR | GC-PCN-DELABEL,0.006687,PARTIAL
